"","#wt","#mut","pvalue","p_adj"
"AKR1B1",7,2,0.143522560345227,0.655239613474433
"RTP1",7,2,0.143604820017805,0.655239613474433
"ANKAR",9,0,0.143620162987054,0.655239613474433
"ADCY8",8,1,0.143638339562541,0.655239613474433
"TIGIT",9,0,0.143830245923468,0.655239613474433
"CNTNAP2",8,1,0.143895418546326,0.655239613474433
"IQGAP2",8,1,0.143994905878732,0.655239613474433
"MAFB",9,0,0.144058033248253,0.655239613474433
"RECQL",9,0,0.144145667363119,0.655239613474433
"OASL",9,0,0.144185162341127,0.655239613474433
"FFAR3",5,4,0.144262839269161,0.655239613474433
"GPR62",9,0,0.145674214023982,0.660706899809184
"PARP14",9,0,0.145704581136046,0.660706899809184
"CREB3L4",9,0,0.146001255389595,0.660706899809184
"OLFM2",9,0,0.146095978532116,0.660706899809184
"SLC38A6",9,0,0.146336216776176,0.660706899809184
"GPR26",9,0,0.146337343921598,0.660706899809184
"BMP4",9,0,0.146551058196305,0.660706899809184
"TWIST1",7,2,0.146602792679422,0.660706899809184
"GJA1",9,0,0.146954282958339,0.660706899809184
"GTF3A",9,0,0.146965237717734,0.660706899809184
"SLAMF8",9,0,0.146986012225823,0.660706899809184
"MAGEF1",7,2,0.147001755433168,0.660706899809184
"GNAI2",9,0,0.147072002888327,0.660706899809184
"B3GNT2",9,0,0.147090279905956,0.660706899809184
"ELAVL4",9,0,0.147162700305033,0.660706899809184
"ZBTB48",8,1,0.147176404924503,0.660706899809184
"MITF",8,1,0.147320050532106,0.660706899809184
"MUS81",9,0,0.147402458686453,0.660706899809184
"SVIL",7,2,0.147529391809622,0.660706899809184
"CRIM1",9,0,0.147668433000697,0.660706899809184
"SEPT5",9,0,0.147748337826548,0.660706899809184
"SEPT5-GP1BB",9,0,0.147748337826548,0.660706899809184
"THRB",9,0,0.147803669813445,0.660706899809184
"POU2AF1",8,1,0.147889321347663,0.660706899809184
"FAM118A",8,1,0.148163329098911,0.661073525339476
"P4HA1",9,0,0.148173393685716,0.661073525339476
"TNFAIP1",9,0,0.148335771037655,0.661347153570471
"PIAS4",9,0,0.148605603420416,0.661699447620551
"NDOR1",9,0,0.148778561645749,0.661699447620551
"ATM",9,0,0.149014848100848,0.661699447620551
"GTF2IP1",8,1,0.149049572443811,0.661699447620551
"LOC100093631",8,1,0.149049572443811,0.661699447620551
"SLC13A2",9,0,0.149334572404848,0.661699447620551
"PIM1",9,0,0.149422198461785,0.661699447620551
"UBQLN4",9,0,0.149442911093968,0.661699447620551
"VIMP",9,0,0.149453897481229,0.661699447620551
"LAIR1",9,0,0.149455332027938,0.661699447620551
"RUNX1",9,0,0.149572379497849,0.661699447620551
"CLCN7",9,0,0.149627988155602,0.661699447620551
"PTGER2",9,0,0.150279921143531,0.664133750090757
"HNRNPA0",9,0,0.150564103920069,0.664536120738855
"ITLN1",9,0,0.15060332767725,0.664536120738855
"PAPPA2",8,1,0.150675569622072,0.664536120738855
"CAMKV",9,0,0.151069079212838,0.665822978752879
"PIPOX",9,0,0.151323322508676,0.666091404223386
"LGR4",8,1,0.151399312478771,0.666091404223386
"HSD17B3",8,1,0.151490575381703,0.666091404223386
"NBEA",9,0,0.15153706659872,0.666091404223386
"CDK8",9,0,0.151931683759745,0.666306575058455
